Tape & Reel (TR),Cut Tape (CT),Digi-Reel®
1 for 0.1 10 for 0.79 100 for 6.69 500 for 29.85 1000 for 56.84 5000 for 253.65 10000 for 483.1
1 for 0.11 50 for 4.5 100 for 8.0 500 for 35.0 1000 for 60.0 2000 for 100.0 5000 for 200.0
1 for 0.12 10 for 1.02 25 for 2.12 50 for 3.56 100 for 6.39 1000 for 60.0
1 for 0.12 10 for 1.02 100 for 8.63 500 for 38.51 1000 for 73.34 5000 for 327.25 10000 for 623.3
1 for 0.16 10 for 1.32 100 for 11.24 500 for 50.16 1000 for 95.51 5000 for 426.25 10000 for 811.8
1 for 0.21 10 for 1.77 100 for 14.99 500 for 66.9 1000 for 127.41 5000 for 568.6 10000 for 1082.9
1 for 0.22 10 for 1.83 100 for 15.53 500 for 69.31 1000 for 131.99 5000 for 589.05 10000 for 1121.9
1 for 0.24 10 for 2.06 100 for 17.47 500 for 77.93 1000 for 148.41 5000 for 662.35 10000 for 1261.4
1 for 0.3 10 for 2.55 400 for 78.66 800 for 149.8 1200 for 218.364 5200 for 853.164 10000 for 1566.7
1 for 0.32 250 for 66.53 1000 for 226.99 5000 for 927.55 10000 for 1498.0 25000 for 3537.0 75000 for 9555.0
1 for 0.33 10 for 2.84 100 for 24.09 500 for 107.49 3000 for 568.29 6000 for 1082.34 12000 for 2061.36
1 for 0.37 10 for 3.17 100 for 26.91 500 for 120.08 1000 for 228.68 5000 for 1020.6 10000 for 1943.8
1 for 0.43 10 for 3.67 100 for 31.22 500 for 139.29 1000 for 265.27 5000 for 1183.9 10000 for 2254.9
1 for 0.43 50 for 18.5 100 for 31.0 500 for 130.0 1000 for 220.0 2000 for 380.0 5000 for 850.0 10000 for 1500.0
1 for 0.44 10 for 3.72 100 for 31.59 500 for 140.98 1000 for 268.48 5000 for 1198.25 10000 for 2282.2
1 for 0.47 10 for 3.98 100 for 33.81 500 for 150.86 1000 for 287.3 5000 for 1282.25 10000 for 2442.2
1 for 0.49 10 for 4.17 400 for 128.46 800 for 244.648 1200 for 356.616 5200 for 1393.392 10000 for 2558.9
370 for 121.0011 740 for 230.4286 1110 for 335.886 1850 for 539.978 2590 for 738.2277 3700 for 1028.415 9250 for 2410.0875 18500 for 4590.22 37000 for 8742.73,1 for 0.5 10 for 4.22 100 for 35.87,1 for 0.5 10 for 4.22 100 for 35.87
250 for 80.0,1 for 0.5 10 for 4.25 100 for 36.12 500 for 161.2 1000 for 306.99 5000 for 1370.15 10000 for 2609.5
1 for 0.51 10 for 4.36 25 for 9.09 50 for 15.16 100 for 27.54 1000 for 250.2
1 for 0.52 10 for 4.38 100 for 37.18 500 for 165.93 1000 for 316.01 6000 for 1670.88 12000 for 3182.28
1 for 0.52 10 for 4.45 100 for 37.81 500 for 168.74 3000 for 892.14 6000 for 1699.14 12000 for 3236.16
1 for 0.54 50 for 23.5 100 for 39.0 500 for 165.0 1000 for 280.0 2000 for 480.0 5000 for 1050.0 10000 for 1920.4
1 for 0.56 10 for 4.78 100 for 40.57 520 for 187.7824 1040 for 357.6248 5200 for 1596.14 10400 for 3039.92
325 for 182.0 975 for 438.75 3250 for 1332.5 8125 for 3168.75 16250 for 5687.5,1 for 2.32,1 for 0.56,1 for 0.56
1 for 0.61 10 for 5.17 100 for 43.94 500 for 196.09 1000 for 373.44 7200 for 2339.136 14400 for 4455.216
1 for 0.64 10 for 5.4 100 for 45.86 500 for 204.64 1000 for 389.74 5000 for 1739.5 10000 for 3313.0
1 for 0.72 10 for 6.11 400 for 188.332 800 for 358.672 1200 for 522.816 5200 for 2042.924 10000 for 3751.6
150 for 105.84 750 for 384.0 1050 for 487.83 7500 for 2328.0,1 for 0.74,1 for 0.74
1 for 0.76 50 for 33.0 100 for 55.0 500 for 235.0 1000 for 390.0 2000 for 680.0 5000 for 1500.0 10000 for 2864.4
1 for 0.77 42 for 24.9102 126 for 69.13998 504 for 250.77024 1008 for 477.60048 5040 for 2144.4696
200 for 145.84 600 for 360.42 1000 for 540.1 5000 for 2135.0 10000 for 3265.0,90 for 71.1 1080 for 658.8 2070 for 1200.6 5040 for 2469.6,1 for 2.13,1 for 0.78,1 for 0.78
425 for 348.5 850 for 561.0 1275 for 777.75 10625 for 5569.2,1 for 0.82
1 for 0.9 10 for 7.63 200 for 123.43 600 for 342.648 1000 for 550.86 5000 for 2458.65 10000 for 4682.8
1 for 0.94 10 for 8.0 100 for 67.98 500 for 303.37 1000 for 577.77 5000 for 2580.5
350 for 219.0195 700 for 417.123 1050 for 608.034 1750 for 977.515 2450 for 1336.4015 3500 for 1861.72 8750 for 4363.1 17500 for 8310.05,1 for 0.95 10 for 8.05 100 for 68.37,1 for 0.95 10 for 8.05 100 for 68.37
150 for 135.84 750 for 492.8325 3750 for 1945.125 7500 for 2988.0 15000 for 5287.5,1 for 0.95,1 for 0.95,1 for 2.59
1 for 1.0 10 for 9.78 50 for 45.14 100 for 82.71 250 for 187.88
1 for 1.03 10 for 8.75 100 for 74.37 500 for 331.9 1000 for 632.1 5000 for 2847.0
200 for 210.44 600 for 520.08 1000 for 779.3 5000 for 3081.0 10000 for 4712.0,1 for 1.13,1 for 1.13
1 for 1.14 10 for 9.72 300 for 229.341 600 for 436.782 1200 for 831.852 5100 for 3192.396 10200 for 6080.22
1 for 1.16 10 for 9.82 100 for 83.46 500 for 372.45 1000 for 709.34 5000 for 3166.1 10000 for 6030.2
300 for 237.561 600 for 452.442 900 for 659.511 1500 for 1060.275 2100 for 1449.567 3000 for 2019.36 7500 for 4732.575 15000 for 9013.8,1 for 1.19 10 for 10.07 100 for 85.58,1 for 1.19 10 for 10.07 100 for 85.58
150 for 177.21 750 for 642.9 1050 for 816.795 7500 for 5075.25 15000 for 7795.5,1 for 1.24,1 for 1.24
300 for 249.609 600 for 475.38 900 for 692.946 1500 for 1114.035 2100 for 1523.067 3000 for 2121.75 7500 for 4972.575 15000 for 9471.0,1 for 1.25 10 for 10.58 100 for 89.92,1 for 1.25 10 for 10.58 100 for 89.92
1 for 1.26 10 for 10.7 25 for 22.3 50 for 37.13 100 for 67.59 500 for 308.75
150 for 185.3295 300 for 300.09 750 for 668.85 1050 for 705.285 3750 for 2203.875 7500 for 3537.0 15000 for 6121.2,1 for 1.3,1 for 1.3
300 for 269.16 600 for 512.61 900 for 747.234 1500 for 1201.29 2100 for 1642.368 3000 for 2287.95 7500 for 5362.05,1 for 1.34 10 for 11.41 100 for 96.96,1 for 1.34 10 for 11.41 100 for 96.96
1 for 1.35 10 for 11.44 100 for 97.2 500 for 433.78 1000 for 826.14 5000 for 3815.5
200 for 247.32 600 for 613.98 1000 for 945.7 5000 for 3152.0 10000 for 6077.5,1 for 1.48 100 for 132.19,1 for 1.48 100 for 132.19
Tape & Reel (TR),Cut Tape (CT),Digi-Reel®
